
77 (False) 유진투자증권(종가:4050) 0 - 0 > 392308992900 * 1 ?(DIV:1.73, BPS: 8151, PER: 9.48, EPS: 427, PBR: 0.49662127346337875)
78 (False) 금호전기(종가:3810) 37308394723 - 51542665398 > 45650734200 * 1 ?(DIV:0.0, BPS: 3098, PER: 0.0, EPS: 0, PBR: 0.0)
79 (False) 동국제강(종가:7690) 1760402092059 - 3222524751827 > 733877747530 * 1 ?(DIV:0.0, BPS: 19382, PER: 0.0, EPS: 0, PBR: 0.0)
80 (False) GS글로벌(종가:1935) 614616135853 - 694842419282 > 159702833340 * 1 ?(DIV:0.0, BPS: 4351, PER: 0.0, EPS: 0, PBR: 0.0)
81 (False) 남광토건(종가:10150) 182356683668 - 191805368660 > 99760401650 * 1 ?(DIV:0.0, BPS: 5379, PER: 25.76, EPS: 394, PBR: 1.886863729317717)
82 (False) 부국증권(종가:23150) 0 - 0 > 240062860900 * 1 ?(DIV:5.18, BPS: 36295, PER: 7.54, EPS: 3070, PBR: 0.637768287642926)
83 (False) 부국증권우(종가:20650) 0 - 0 > 61950000000 * 1 ?(DIV:6.05, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
84 (False) 상상인증권(종가:1185) 0 - 0 > 113888497845 * 1 ?(DIV:0.0, BPS: 1587, PER: 0.0, EPS: 0, PBR: 0.0)
85 (False) 백광산업(종가:3370) 52453280013 - 152994117869 > 151375031590 * 1 ?(DIV:2.23, BPS: 3726, PER: 9.03, EPS: 373, PBR: 0.9039694041867954)
86 (False) 삼성제약(종가:3785) 0 - 0 > 232965663705 * 1 ?(DIV:0.0, BPS: 2421, PER: 32.08, EPS: 118, PBR: 1.5635852953325071)
87 (False) SG충방(종가:2205) 52020454923 - 79146522914 > 99145935315 * 1 ?(DIV:0.0, BPS: 2893, PER: 129.71, EPS: 17, PBR: 0.7622087798133426)
88 (False) KG케미칼(종가:20000) 1349704068459 - 2613221226883 > 260264640000 * 1 ?(DIV:1.75, BPS: 26210, PER: 2.6, EPS: 7691, PBR: 0.7629378099961848)
89 (False) 태원물산(종가:3910) 0 - 0 > 29716000000 * 1 ?(DIV:2.17, BPS: 4237, PER: 53.56, EPS: 73, PBR: 0.9227944300212415)
